AllyCode,Name,UnitId,BaseId,CombatType,Alignment,Stars,Level,GearLevel,Power,ZetaCount,ZetaLead,OmiCount,Ultimate,RelicLevel,Speed10,Speed15,Speed20,Speed25,ModCount,ModSixCount,PlusSpeed,PrimaryArrow,PrimaryCircle,PrimaryCross,PrimaryTriangle,Sets,Slot0,Slot1,Slot2,Slot3,Slot4,Slot5,Health,Protection,Speed,CritDamage,Potency,Tenacity,HealthSteal,DefensePen,Damage,CritChance,ArmorPen,Accuracy,Armor,DodgeChance,CritAvoidance,SpecialDamage,SpecialCritChance,ResistancePen,SpecialAccuracy,Resistance,DeflectionChance,SpecialCritAvoidance
189341839,"Veers","null","IMPERIALPROBEDROID","Character","Dark",6,50,3,3249,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,"",False,False,False,False,False,False,5172,0,101,150,1,16,0,0,531,14.5833333333333,0,0,14.5785876993166,2,0,864,10,0,0,9.20096852300242,2,0
189341839,"Veers","null","SABINEWRENS3","Character","Light",3,85,7,6454,0,0,0,False,0,0,0,0,0,6,0,6,49,55,49,49,"55+55",False,False,False,True,True,False,9681,6274,139,150,14.58,25.301,5,0,1269,28.7346666666667,32,0,23.8805970149254,2,0,987,12.943,0,0,12.4914207275223,2,0
189341839,"Veers","null","YOUNGHAN","Character","Light",7,85,10,14784,0,0,0,False,0,0,0,0,0,4,0,11,0,56,0,55,"",True,False,False,True,True,False,16595,20257,130,150,42.432,25.292,10,0,2397,41.3366666666667,89,0,27.2675413576726,2,0,1537,14.17,0,0,13.6763710223426,2,0
189341839,"Veers","null","PAPLOO","Character","Light",7,85,11,15810,0,0,0,False,0,4,0,0,0,6,0,80,5,55,49,53,"55+55+55",False,False,False,False,False,False,33967,29854,188,150,34.096,38.737,15,0,2317,42.344,20,0,41.7009602194787,2,0,1998,23.969,0,0,24.9558563861095,2,0
189341839,"Veers","null","EWOKELDER","Character","Light",7,85,12,16678,0,0,0,False,0,0,0,0,0,6,0,66,5,55,48,56,"55+55+55",False,False,False,False,False,False,28996,39918,188,150,10.753,33.772,10,0,2166,42.6906666666667,20,0,32.5753569539926,2,0,2341,17.3156666666667,10,0,24.9558563861095,2,0
189341839,"Veers","null","EPIXPOE","Character","Light",7,1,1,4656,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,"",False,False,False,False,False,False,544,0,114,150,0,15,0,0,65,10.375,0,0,34.7826086956522,2,0,72,10,0,0,28.5714285714286,2,0
189341839,"Veers","null","CHIEFCHIRPA","Character","Light",7,85,10,17767,0,0,0,False,0,0,0,0,0,6,0,0,55,55,17,56,"53+16",True,False,False,False,False,True,19352,23831,110,180,64.503,29.917,10,0,2123,38.9703333333333,29,0,29.6745725317154,2,0,2222,23.3036666666667,15,0,23.6983842010772,2,0
189341839,"Veers","null","GENERALHUX","Character","Dark",7,85,13,26536,1,0,0,False,5,5,3,1,0,6,2,105,5,56,18,49,"55+55+55",False,False,False,False,False,False,75652,59039,266,150,32.722,138,10,0,4525,40.6273333333333,5,7.5,50.4084014002334,2,7.5,7866,21.5023333333333,130,7.5,44.637429439861,2,0
189341839,"Veers","null","CT5555","Character","Light",7,85,13,30595,2,0,0,False,6,4,2,0,0,6,6,64,48,55,48,48,"48+53",False,False,False,False,False,False,67422,65265,199,150,59.23,54.985,35.25,0,7030,66.6846666666667,80,0,71.1080897348742,2,0,6288,30.9346666666667,0,0,48.5679709560307,2,0
189341839,"Veers","null","VISASMARR","Character","Light",3,35,3,1204,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,"",True,False,False,True,False,True,3044,0,88,150,0,17,10,0,269,13,0,0,11.4671163575042,2,0,333,10,0,0,4.71869328493648,2,0
189341839,"Veers","null","COMMANDERAHSOKA","Character","Light",7,85,13,33987,3,0,0,False,7,5,5,1,0,6,6,140,5,55,48,48,"55+57",False,False,False,False,False,False,74999,67107,330,163.5,32.719,82.552,10,0,7960,79.0046666666667,353,0,61.3050075872534,2,0,8610,50.7546666666667,60,0,42.9530201342282,2,0
189341839,"Veers","null","LUKESKYWALKER","Character","Light",7,80,9,12612,0,0,0,False,0,0,0,0,0,5,0,8,55,0,49,48,"16",True,False,False,False,False,False,12878,13147,122,180,10.002,29.057,10,0,2131,37.3443333333333,20,0,28.2296650717703,2,0,1284,11.5526666666667,0,0,11.7647058823529,2,0
189341839,"Veers","null","ADMINISTRATORLANDO","Character","Light",7,85,13,22905,0,0,0,False,5,1,0,0,0,6,0,37,48,56,55,56,"16+53",False,False,False,False,False,False,49353,61467,172,187.5,49.746,42.497,20,0,5477,79.6666666666666,241,0,47.0734744707347,2,0,4814,30.2916666666667,0,0,34.2444559051057,2,0
189341839,"Veers","null","ANAKINKNIGHT","Character","Light",7,85,13,29220,1,0,0,False,7,1,1,0,0,6,4,68,5,55,48,16,"48+53",False,False,False,False,False,False,68892,41086,232,192,58.514,45.427,10,9000,8487,86.9363333333333,200,13.5,58.2377988863413,2,0,7629,29.353,105,13.5,37.4693477194703,2,0
189341839,"Veers","null","ADMIRALPIETT","Character","Dark",7,85,13,34753,2,0,0,False,8,5,4,3,1,6,6,148,5,56,48,48,"57+55",False,False,False,False,False,False,58664,71236,327,150,45.268,86.658,45,0,8654,64.7916666666667,48,18,55.5594283722551,2,18,8545,10,0,18,43.5090828533452,2,0
189341839,"Veers","null","GENERALSKYWALKER","Character","Light",7,85,13,37653,4,1,0,False,7,5,4,1,0,6,6,113,5,56,48,16,"48+53",False,False,False,False,False,False,73394,82411,270,192,72.537,65.397,30,9000,9017,78.8363333333333,196,13.5,59.5623215984776,2,0,7497,26.878,90,13.5,35.3120243531202,2,0
189341839,"Veers","null","NIGHTSISTERSPIRIT","Character","Dark",7,70,8,8373,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,"",False,True,False,True,False,False,9153,7152,129,150,28,24,5,0,1786,26.7916666666667,49,0,19.1063174114022,2,0,1065,10,5,0,7.73286467486819,2,0
189341839,"Veers","null","CLONESERGEANTPHASEI","Character","Light",7,85,13,22543,0,0,0,False,5,0,0,0,0,6,0,15,48,56,56,53,"53+16",False,False,False,False,False,False,48113,62234,142,187.5,47.721,53.752,20,0,5976,113.096333333333,143,0,46.7195988299206,2,0,4262,57.388,5,0,29.4410625345877,2,0
189341839,"Veers","null","SUPREMELEADERKYLOREN","Character","Dark",7,85,13,49710,6,1,0,True,7,5,4,2,0,6,6,124,5,55,48,16,"48+55",False,False,False,False,False,False,126768,47723,517,210,152.115,54.185,40,0,11311,116.442333333333,338,0,53.5857298871496,2,0,8085,31.859,5,0,35.3120243531202,2,0
189341839,"Veers","null","ADMIRALACKBAR","Character","Light",7,85,9,13735,0,0,0,False,0,0,0,0,0,6,0,4,49,56,18,16,"55+55+55",True,True,False,False,False,False,20071,21747,117,186,16,51.716,0,0,2094,29.2296666666667,25,0,28.8107202680067,2,0,3121,19.688,37,0,19.5583596214511,2,0
189341839,"Veers","null","FULCRUMAHSOKA","Character","Light",2,1,1,451,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,"",False,False,False,False,False,False,596,0,112,150,0,15,0,0,59,10.4166666666667,0,0,34.7826086956522,2,0,26,10,0,0,11.7647058823529,2,0
189341839,"Veers","null","STORMTROOPER","Character","Dark",7,85,13,21058,1,0,0,False,1,3,1,0,0,6,0,45,49,56,56,56,"49+49+49",False,False,False,False,False,False,41684,88495,190,150,38,31.821,10.75,0,3152,40.6706666666667,121,0,62.4889673433363,2,0,2443,12.379,0,0,64.4549763033175,2,0
189341839,"Veers","null","LUMINARAUNDULI","Character","Light",7,72,8,10917,0,0,0,False,0,0,0,0,0,6,0,7,55,56,55,49,"55+55+55",True,True,True,False,False,False,19132,10372,125,150,5.567,21,5,0,1753,32.9633333333333,13,0,29.3193717277487,2,0,1416,17.755,0,0,20.4712812960236,2,0
189341839,"Veers","null","JANGOFETT","Character","Dark",7,85,13,33055,2,1,0,False,7,4,2,0,0,6,4,93,5,55,48,48,"16+53",False,False,False,False,False,False,64146,46836,271,193.5,60.352,49.867,25,0,8322,106.577,178,0,48.8567990373045,2,0,6438,46.577,5,0,30.2134646962233,2,0
189341839,"Veers","null","HOTHREBELSCOUT","Character","Light",7,85,10,14248,0,0,0,False,0,1,0,0,0,6,0,21,55,55,55,53,"16+53",False,False,False,False,False,False,18526,19936,164,180,15.27,33.281,0,0,2338,52.6666666666667,27,0,24.8674130819093,2,0,1798,31.0416666666667,5,0,13.2062627637849,2,0
189341839,"Veers","null","NUTEGUNRAY","Character","Dark",7,85,11,20038,1,0,0,False,0,1,0,0,0,6,0,83,5,55,48,48,"17+57",False,True,True,True,False,False,14295,32133,239,150,56.427,28.691,10,0,3448,50.839,94,0,25.9151656013945,2,0,2134,18.589,0,0,15.1696606786427,2,0
189341839,"Veers","null","VEERS","Character","Dark",7,85,13,25591,1,0,0,False,5,2,0,0,0,6,0,64,5,56,56,48,"48+53",False,False,False,False,False,False,50080,57514,221,150,52.697,32.395,5,0,5921,51.2746666666667,100,7.5,43.7582708425232,2,7.5,8612,25.483,219,7.5,41.108545034642,2,0
189341839,"Veers","null","JEDIMASTERKENOBI","Character","Light",7,85,13,49660,6,1,0,True,7,5,5,4,0,6,6,176,5,55,55,48,"57+55",False,False,False,False,False,False,118790,50759,561,168,101.643,104.782,40,0,9462,108.561,352,0,56.1101549053356,2,0,7028,44.686,5,0,34.2444559051057,2,0
189341839,"Veers","null","PAO","Character","Light",7,85,10,17574,1,0,0,False,0,0,0,0,0,6,0,37,55,56,48,48,"55+55+55",False,False,False,False,False,False,21117,22925,170,150,44.196,28.382,5,0,2733,39.28,38,0,26.5975820379966,2,0,1806,13.78,0,0,14.486921529175,2,0
189341839,"Veers","null","IG88","Character","Dark",7,85,13,26305,1,0,0,False,5,0,0,0,0,6,0,48,5,55,48,16,"53+16",False,False,False,False,False,False,53198,37968,195,223.5,32.345,50.796,20,0,6380,83.8916666666667,142,0,44.7334200260078,2,0,4853,29.8916666666667,10,0,31.7817014446228,2,0
189341839,"Veers","null","REY","Character","Light",7,85,9,14611,0,0,0,False,0,2,0,0,0,5,0,24,0,55,18,53,"53",True,True,True,True,False,False,14740,13011,176,150,10.822,49,10,0,2326,55.501,44,0,27.2675413576726,2,0,1372,31.376,5,0,13.5593220338983,2,0
189341839,"Veers","null","DARTHNIHILUS","Character","Dark",7,85,13,23275,1,0,0,False,2,5,1,0,0,6,1,94,5,56,56,56,"55+55+55",False,False,False,False,False,False,50579,93589,234,150,63,60.463,16.5,2000,2196,33.6573333333333,10,3,45.019404915912,2,0,5740,39.8656666666667,177,3,41.2171507607192,2,0
189341839,"Veers","null","EMPERORPALPATINE","Character","Dark",7,85,13,32103,2,1,0,False,7,2,0,0,0,6,1,71,5,56,17,56,"55+55+55",False,False,False,False,False,False,62386,60549,213,150,97.24,34,10,0,5210,45.0873333333333,20,13.5,43.4087882822903,2,13.5,10281,39.629,217,13.5,43.956043956044,2,0
189341839,"Veers","null","MONMOTHMA","Character","Light",7,85,13,28618,2,1,0,False,5,2,1,0,0,6,0,71,5,55,56,56,"55+55+55",False,False,False,False,False,False,75673,71094,182,150,67.197,103.375,20,0,5339,43.3633333333333,10,7.5,50.1368791552601,2,7.5,7410,23.155,22,7.5,37.956204379562,2,0
189341839,"Veers","null","HOTHHAN","Character","Light",7,85,13,21091,0,0,0,False,3,1,0,0,0,6,0,38,55,55,55,55,"55+55+55",False,False,False,False,False,False,65081,47182,187,154.5,50,54.985,30,0,3915,54,75,0,49.4649227110583,7.25,0,3915,17.4166666666667,0,0,38.3164005805515,7.25,0
189341839,"Veers","null","PLOKOON","Character","Light",7,85,12,17442,0,0,0,False,0,0,0,0,0,6,0,0,48,56,18,55,"49+49+18",False,False,False,False,False,False,22162,43973,114,150,41.038,78.162,0,0,2744,32.377,104,0,41.9134396355353,2,0,3995,24.877,15,0,37.956204379562,2,0
189341839,"Veers","null","DAKA","Character","Dark",7,85,10,16941,1,0,0,False,0,0,0,0,0,6,0,14,55,55,55,55,"55+55+55",False,False,False,True,True,False,26768,20500,150,150,46.226,28.794,0,0,1944,24.9286666666667,44,0,26.1725535610886,2,0,3077,16.2203333333333,30,0,27.5979557069847,2,0
189341839,"Veers","null","GRANDMOFFTARKIN","Character","Dark",7,85,13,21757,0,0,0,False,3,4,0,0,0,6,0,85,5,55,17,49,"17+17+55",False,False,False,False,False,False,43559,44825,239,150,105.704,42.152,20,0,4148,42.8243333333333,22,4.5,38.3164005805515,2,4.5,6494,31.0743333333333,230,4.5,40.9995372512726,2,0
189341839,"Veers","null","LOGRAY","Character","Light",7,85,10,15159,0,0,0,False,0,1,0,0,0,6,0,63,5,56,17,49,"55+55+55",True,False,False,False,False,False,21813,24855,190,150,75.26,31,5,0,2001,30.298,25,0,31.7086234600964,2,0,2935,20.0896666666667,25,0,17.7949709864604,2,0
189341839,"Veers","null","GEONOSIANSOLDIER","Character","Dark",7,85,12,16749,0,0,0,False,0,2,1,0,0,6,0,52,48,55,49,53,"16+53",False,False,False,False,False,False,18767,19795,206,180,25.294,26.717,0,0,3182,67.008,47,0,33.489827856025,2,0,2088,40.633,0,0,15.2823920265781,2,0
189341839,"Veers","null","CARADUNE","Character","Light",7,85,10,15004,0,0,0,False,0,0,0,0,0,6,0,52,5,56,18,56,"55+55+55",False,False,False,False,False,False,26876,44495,191,150,4.346,63.518,5,0,2462,34.781,38,0,25.8289703315881,2,0,1560,13.656,0,0,15.0566289140573,2,0
189341839,"Veers","null","HK47","Character","Dark",7,85,11,16666,0,0,0,False,0,0,0,0,0,6,0,10,56,55,55,16,"53+16",False,False,False,False,False,False,25107,36537,107,216,47.491,28.001,5,0,2504,40.855,49,0,32.1447578499202,2,0,2139,23.1466666666667,0,0,25.3949678174371,2,0
189341839,"Veers","null","TUSKENRAIDER","Character","Dark",3,1,1,676,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,"",False,False,False,False,False,False,550,0,100,150,0,15,0,0,46,10.2083333333333,0,0,28.5714285714286,2,0,31,10,0,0,11.7647058823529,2,0
189341839,"Veers","null","DASHRENDAR","Character","Light",2,58,4,4239,0,0,0,False,0,0,0,0,0,6,0,73,5,56,48,53,"53+57",False,False,False,False,False,False,5367,4108,202,150,5.941,17,5,0,396,36.171,0,0,16.8260038240918,2,0,434,32.046,0,0,11.7647058823529,2,0
189341839,"Veers","null","CASSIANANDOR","Character","Light",7,85,8,13029,0,0,0,False,0,0,0,0,0,6,0,3,55,55,55,48,"48+17",False,False,False,False,False,False,14115,13804,131,150,55.765,25.674,5,0,2021,26.1856666666667,25,0,19.4567277321541,2,0,2928,12.4356666666667,0,0,13.9095205941931,2,0
189341839,"Veers","null","DARTHTRAYA","Character","Dark",7,85,13,26521,2,1,0,False,3,2,0,0,0,6,0,77,5,55,48,55,"48+53",False,False,False,False,False,False,49644,52637,231,150,60.702,54.022,20,0,4335,37.908,5,4.5,38.3760270662156,2,4.5,8481,39.658,182,4.5,34.6488980010251,2,0
189341839,"Veers","null","BAZEMALBUS","Character","Light",3,85,7,9927,0,0,0,False,0,0,0,0,0,6,0,34,55,55,55,55,"55+55+55",False,True,True,True,True,True,21349,7708,124,150,30.835,25,10,0,1130,21.8753333333333,20,0,24.4220509780676,2,0,803,11.542,0,0,11.5197779319917,2,0
189341839,"Veers","null","ZAALBAR","Character","Light",7,72,7,11571,0,0,0,False,0,0,0,0,0,6,0,5,56,55,55,48,"55+55+55",False,True,False,True,True,True,27223,9272,111,150,6.784,23.463,5,0,1921,30.2293333333333,5,0,33.0855018587361,2,0,1652,17.5626666666667,0,0,15.3605015673981,2,0
189341839,"Veers","null","CLONEWARSCHEWBACCA","Character","Light",7,60,6,7606,0,0,0,False,0,0,0,0,0,6,0,1,48,56,55,16,"55+55+49",True,True,False,False,True,False,16330,464,101,172.5,11.645,22.338,5,0,1337,21.0266666666667,12,0,28.343949044586,2,0,1028,13.6933333333333,0,0,15.0943396226415,2,0
189341839,"Veers","null","COMMANDERLUKESKYWALKER","Character","Light",7,85,13,29580,3,1,0,False,3,2,1,0,0,6,2,79,5,55,56,48,"53+16",False,False,False,False,False,False,41645,49836,251,184.5,53.446,48.634,10,0,5665,83.0336666666667,251,0,47.4660074165637,2,0,3664,33.5753333333333,0,0,35.1804778851042,2,0
189341839,"Veers","null","B2SUPERBATTLEDROID","Character","Dark",7,85,12,20778,1,0,0,False,0,1,1,0,0,6,2,47,54,56,18,56,"55+55+18",True,True,True,True,False,False,40448,56721,164,150,55.081,121.504,15,0,3118,26.6056666666667,41,0,45.3024453024453,2,35,2617,14.314,5,0,43.3585073300755,2,0
189341839,"Veers","null","DARTHSIDIOUS","Character","Dark",7,85,13,29031,0,0,0,False,7,3,0,0,0,6,0,51,55,55,17,56,"16+53",False,False,False,False,False,False,65854,43731,232,193.5,72.887,56.847,30,0,7041,98.6606666666666,139,0,48.5679709560307,2,0,5981,38.9523333333333,15,0,29.3628808864266,2,0
189341839,"Veers","null","OLDBENKENOBI","Character","Light",7,85,13,28065,2,0,0,False,5,2,0,0,0,6,0,74,5,56,17,49,"49+49+49",False,False,False,False,False,False,50559,66143,212,150,69,57.924,23.75,0,3922,44.9456666666667,20,0,75.6446991404011,2,0,4680,16.529,5,0,67.8274034822104,2,0
189341839,"Veers","null","KYLORENUNMASKED","Character","Dark",7,85,13,32271,2,1,0,False,7,4,1,0,0,6,4,53,55,55,55,55,"55+55+55",False,False,False,False,False,False,113288,57923,205,150,49.515,68.558,31.75,0,5233,48.155,59,0,67.5984752223634,2,0,4824,13.655,0,0,57.7954319761668,2,0
189341839,"Veers","null","YOUNGCHEWBACCA","Character","Light",3,1,1,676,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,"",False,False,False,False,False,False,776,0,110,150,0,15,0,0,54,10.25,0,0,40,2,0,28,10,0,0,11.7647058823529,2,0
189341839,"Veers","null","YOUNGLANDO","Character","Light",3,25,3,1345,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,"",True,True,True,True,True,False,2646,0,112,150,0,17,0,0,247,12.625,0,0,12.9930394431555,2,0,265,10,0,0,5.54156171284635,2,0
189341839,"Veers","null","HANSOLO","Character","Light",7,85,13,27244,1,0,0,False,6,1,0,0,0,6,3,50,5,56,48,16,"53+16",False,False,False,False,False,False,52444,55199,206,232.5,35,43.451,10,0,7286,103.354666666667,204,0,47.0734744707347,2,0,5367,38.188,0,0,31.0438074634938,2,0
189341839,"Veers","null","ARMORER","Character","Light",5,85,8,10263,0,0,0,False,0,1,0,0,0,6,0,78,5,56,55,55,"57+55",False,False,False,False,False,False,18195,18624,220,150,0,32.496,10,0,1855,26.4726666666667,0,0,25.8289703315881,2,0,1317,16.931,0,0,24.2424242424242,2,0
189341839,"Veers","null","SMUGGLERHAN","Character","Light",7,85,13,21090,0,0,0,False,3,0,0,0,0,6,0,11,48,55,17,48,"16+53",False,False,False,False,False,False,45926,44724,176,184.5,74.023,48.194,20,0,5414,71.375,177,0,42.2815753734722,2,0,4052,22.5,0,0,34.3122102009274,2,0
189341839,"Veers","null","BADBATCHWRECKER","Character","Light",7,85,13,23613,1,0,0,False,3,2,0,0,0,6,0,47,56,56,56,56,"55+55+55",False,False,False,False,False,False,72880,108110,199,150,78,69.722,52.25,0,4947,41.23,50,0,57.8512396694215,2,0,2828,14.48,0,0,43.054935238946,2,0
189341839,"Veers","null","THEMANDALORIAN","Character","Light",7,85,13,23208,1,0,0,False,2,3,0,0,0,6,0,77,5,55,48,16,"16+53",False,False,False,False,False,False,44975,40297,241,219,70.334,71.969,30,0,4806,78.026,312,0,38.9075227599425,2,0,2398,30.401,0,0,20.0626959247649,2,0
189341839,"Veers","null","UGNAUGHT","Character","Light",2,35,5,1438,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,"",False,False,False,False,False,False,2997,0,106,150,7,19,0,0,327,12,5,0,15.7303370786517,2,0,605,10.625,0,0,9.01213171577123,2,0
189341839,"Veers","null","FOSITHTROOPER","Character","Dark",7,85,13,27421,1,0,0,False,6,5,2,0,0,6,5,68,48,55,48,16,"16+53",False,False,False,False,False,False,78795,51094,224,222,31.266,80.653,25,7000,8397,56.625,128,10.5,54.5454545454545,2,0,5779,18,70,10.5,39.1988555078684,2,0
189341839,"Veers","null","WAMPA","Character","Dark",7,85,13,24141,1,0,0,False,3,1,0,0,0,6,0,43,48,55,55,48,"48+53",False,False,False,False,False,False,48658,50604,190,150,51.564,51.961,20,3000,7167,48.5416666666667,257,4.5,47.9379338505512,2,0,4388,18.4166666666667,30,4.5,35.2463179278822,2,0
189341839,"Veers","null","SMUGGLERCHEWBACCA","Character","Light",7,1,1,4656,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,"",False,False,False,False,False,False,854,0,80,150,0,15,0,0,66,10.4166666666667,0,0,48.2758620689655,2,0,33,10,0,0,11.7647058823529,2,0
189341839,"Veers","null","DARKTROOPER","Character","Dark",7,85,13,25830,1,0,0,False,5,3,2,0,0,6,3,61,48,56,48,48,"48+55",False,False,False,False,False,False,55341,58108,240,150,63.073,60.512,15,5000,8419,53.234,299,7.5,51.539338654504,2,0,7289,19.609,50,7.5,33.0708661417323,2,0
189341839,"Veers","null","DARTHREVAN","Character","Dark",7,85,11,17437,0,0,0,False,0,0,0,0,0,6,0,54,5,56,17,16,"53+48",False,False,False,False,True,False,24579,28383,208,186,68.094,57.18,10,0,2127,36.872,10,0,31.1183144246353,2,0,4408,29.4553333333333,32,0,22.8675136116152,2,0
189341839,"Veers","null","R2D2_LEGENDARY","Character","Light",7,85,13,32034,2,0,0,False,7,0,0,0,0,6,0,86,5,56,17,56,"17+57",False,False,False,False,False,False,62690,56773,263,150,95.605,61.047,15,0,5791,46.136,10,13.5,42.9530201342282,2,13.5,9054,22.261,250,13.5,39.0243902439024,2,0
189341839,"Veers","null","HUMANTHUG","Character","Dark",2,1,1,451,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,"",False,False,False,False,False,False,615,0,100,150,0,15,0,0,52,10.25,0,0,34.7826086956522,2,0,38,10,0,0,11.7647058823529,2,0
189341839,"Veers","null","THEMANDALORIANBESKARARMOR","Character","Light",7,85,13,27657,2,1,0,False,4,3,3,1,0,6,2,103,5,55,18,53,"48+18",False,False,False,False,False,False,54277,56425,247,150,37.763,135.448,30,4000,7274,67.7916666666667,210,6,48.815736651947,2,0,4650,22,40,6,20.8566108007449,2,0
189341839,"Veers","null","GARSAXON","Character","Dark",6,52,7,5454,0,0,0,False,0,0,0,0,0,1,0,0,0,0,0,0,"",False,False,False,True,False,True,9975,3517,113,150,9,21.83,15,0,1032,18.6666666666667,12,0,25.9962049335863,2,0,746,10,0,0,22.1556886227545,2,0
189341839,"Veers","null","ENFYSNEST","Character","Light",7,85,9,14863,0,0,0,False,0,0,0,0,0,6,0,31,55,55,55,55,"55+55+55",True,True,True,False,True,True,18285,14738,190,150,46.287,45.918,5,0,2134,46.1883333333333,81,0,23.4234234234234,2,0,1669,19.355,0,0,12.8503075871497,2,0
189341839,"Veers","null","MOTHERTALZIN","Character","Dark",7,85,11,22002,2,1,0,False,0,1,0,0,0,6,0,24,49,56,17,53,"48+17",True,False,False,True,True,False,20783,34324,146,150,92.608,42.082,10,0,2614,38.7316666666667,10,0,27.3504273504274,2,0,5560,37.3983333333333,22,0,23.0537115268558,2,0
189341839,"Veers","null","BIGGSDARKLIGHTER","Character","Light",7,85,13,20470,0,0,0,False,3,0,0,0,0,6,0,56,5,55,56,53,"16+53",False,False,False,False,False,False,41936,64481,184,184.5,60.313,42.681,5,0,3656,87.3253333333333,99,0,46.0431654676259,7.25,0,4095,44.242,10,0,43.3585073300755,7.25,0
189341839,"Veers","null","CC2224","Character","Light",7,85,13,22777,0,0,0,False,5,2,0,0,0,6,1,91,5,56,56,53,"57+53",False,False,False,False,False,False,47479,56534,226,157.5,51.117,48.07,0,0,5303,81.5833333333334,99,0,44.9244060475162,2,0,5300,55.5833333333333,170,0,29.9835255354201,2,0
189341839,"Veers","null","C3POLEGENDARY","Character","Light",7,85,13,30214,2,0,0,False,5,5,2,0,0,6,4,112,5,55,17,49,"17+57",False,False,False,False,False,False,73137,63955,264,150,111.689,43,0,0,4020,37.644,40,7.5,65.8085277554304,2,7.5,6284,14.8106666666667,30,7.5,56.58835546476,2,0
189341839,"Veers","null","JEDIKNIGHTREVAN","Character","Light",7,85,12,26437,3,1,0,False,0,1,0,0,0,6,1,61,5,55,17,55,"48+53",True,False,True,False,True,False,37982,30052,215,150,66.254,39.832,0,0,2582,42.4183333333333,5,0,34.4473007712082,2,0,4738,36.585,120,0,28.2498593134496,2,0
189341839,"Veers","null","PADMEAMIDALA","Character","Light",7,85,13,28978,2,1,0,False,5,5,2,0,0,6,6,100,5,55,55,55,"55+55+55",False,False,False,False,False,False,91610,68903,278,150,66.661,60,68.75,5000,5896,62.727,321,7.5,54.0209159754778,2,0,4232,11.977,55,7.5,32.4324324324324,2,0
189341839,"Veers","null","NIGHTSISTERINITIATE","Character","Dark",7,65,8,8374,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,"",False,True,False,False,False,False,16808,9718,112,150,10,19,15,0,1605,23,10,0,27.6169265033408,2,0,1094,10,0,0,12.5560538116592,2,0
189341839,"Veers","null","CT7567","Character","Light",7,85,13,26763,1,0,0,False,5,5,5,3,1,6,5,134,5,55,55,55,"55+55+55",False,False,False,False,False,False,81341,35472,294,150,51.414,44.38,10,0,5005,63.3253333333333,103,7.5,44.2013129102845,2,7.5,5994,16.7003333333333,0,7.5,39.3723252496434,2,0
189341839,"Veers","null","MOFFGIDEONS1","Character","Dark",7,85,13,29061,2,1,0,False,5,5,3,2,0,6,6,136,5,55,55,56,"57+18",False,False,False,False,False,False,61405,68064,334,150,94.832,87.908,15,0,6800,52.5273333333333,113,7.5,53.9212143115287,2,7.5,6855,17.694,10,7.5,45.4428754813864,2,0
189341839,"Veers","null","ZAMWESELL","Character","Dark",7,85,7,12741,0,0,0,False,0,4,0,0,0,6,0,85,5,55,49,16,"55+55+55",False,False,False,False,False,False,14383,3775,215,186,18.837,22.356,10,0,1768,41.5683333333333,16,0,25.0440917107584,2,0,1349,24.0266666666667,5,0,15.3948241539482,2,0
189341839,"Veers","null","JEDIKNIGHTLUKE","Character","Light",7,85,13,32304,2,1,0,False,7,0,0,0,0,6,4,0,48,55,48,16,"48+53",False,False,False,False,False,False,79949,85396,112,192,46,52.843,40,9000,11859,72.1283333333334,200,13.5,63.2034632034632,2,0,8501,28.795,90,13.5,38.3760270662156,2,0
189341839,"Veers","null","SUNFAC","Character","Dark",7,85,12,18048,0,0,0,False,0,2,1,1,0,6,0,53,56,56,56,56,"55+55+55",False,True,True,False,False,False,42088,87563,162,150,49.352,57.206,15,0,2467,29.6666666666667,15,0,45.7215836526181,2,0,1924,15.4166666666667,0,0,29.6745725317154,2,0
189341839,"Veers","null","LOBOT","Character","Light",3,1,1,676,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,"",False,False,False,False,False,False,443,0,80,150,0,15,0,0,46,10.25,0,0,28.5714285714286,2,0,60,10,0,0,21.0526315789474,2,0
189341839,"Veers","null","BADBATCHECHO","Character","Light",7,85,13,24015,1,0,0,False,3,5,1,0,0,6,6,120,5,56,56,53,"57+17",False,False,False,False,False,False,51477,65043,318,150,65.503,104.083,10,0,3660,59.524,41,4.5,54.9629106322854,2,4.5,5899,44.399,85,4.5,53.2110091743119,2,0
189341839,"Veers","null","EMBO","Character","Dark",4,50,4,2368,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,"",True,False,False,True,True,True,4026,0,123,150,0,17,10,0,609,16.25,0,0,13.5944700460829,2,0,508,10,0,0,5.3030303030303,2,0
